,accumulation_end_fit,accumulation_timescale,velocity_decay_timescale,v_s_fit,shrinking_speed_steady_state
0,64.4613828749946,10.80890113911987,11.090781523734908,288.06622307693925,120.44879515417357
1,84.91571801310596,17.596791042461557,5.597263226208656,306.9424303593661,125.74595090039809
2,71.03810444509114,9.545133796370353,2.311301293842577,420.9013428040954,152.41111653834065
3,97.5082248225802,20.59198017713027,7.949244980329617,380.99466555689537,128.66609251726828
4,52.524513023606225,10.220291894084976,11.063906037545213,308.0995712462434,123.96343607986717
5,60.21834603686598,11.141908115915117,8.054086529303445,251.60088848304696,104.80795285561074
6,59.619544920861074,10.859347007196938,7.475560163168512,367.3305903124422,124.6118627427979
7,70.02273968775836,10.644839364918955,7.860347858922599,272.4942956329794,121.74948132481431
8,67.32123234248006,12.31127277264068,12.373577922766737,260.44652574677315,119.2729527996096
9,65.9392575139065,12.024959115663146,6.996509559537954,331.35826029899954,122.00394186380592
10,66.54711611373496,11.279048522038048,3.4602296430622275,781.253267711163,124.7367793376275
11,78.39987345651448,13.339664187839348,5.208870498091597,382.1472965579166,120.81081079602802
12,54.76301161658955,11.686329250691502,7.883543950210881,312.8472818157021,124.49918493713406
13,66.37962971941637,9.890278813666255,5.4063460500821705,499.70863760360805,137.18163586322763
14,72.3327129366197,10.701836783276839,18.27360666411439,275.81140064280896,106.37210228747553
15,62.4567268343961,11.70712809871599,8.916742937452787,439.62919264078425,121.27438018818212
16,68.2649450361387,8.507491476404134,5.621122665933599,365.1430412884319,121.16561615709712
17,71.1277151346225,12.423118492432966,7.59790072950161,310.5929069914642,116.43282766420175
18,64.45619541643741,7.661666574390169,3.527321066171468,1222.8112572969528,128.4451829269514
19,44.89368782511187,8.523442501854166,5.121791412504,598.7984301631872,110.32129726181938
20,68.92945304299923,10.202621734740518,2.9579542846368776,330.169108567051,149.91297982381423
21,60.894589397313005,10.895340185572103,5.008483927157867,526.551944737341,120.31074506882902
22,53.566920630497115,16.35696201097572,6.078897379708267,485.9485969894033,123.29640789164331
23,62.8688059592447,9.452078286250932,3.206004279192763,742.6332661600709,123.63151034550192
24,68.86135503707702,9.407255360026154,4.95193675617623,440.0664109460805,116.78157954154048
25,54.87922473025717,9.675146272471075,15.100280337193647,219.40712211995574,113.91271354444648
26,65.3849892785135,9.708192612133203,3.104395916032047,822.2362922166409,134.5286941386978
27,70.00603178918783,9.16365076452606,5.803639351900777,417.1740972463471,114.71480125728307
28,66.96599348428363,10.634063406523522,5.3368543189168385,631.853464017992,117.63149585917405
29,71.73908142252078,13.554823219676381,4.11858388182837,365.0024025140441,123.55501167850991
30,61.78141013588532,14.210770569093608,3.9697118972894434,837.7669679132741,116.97123481673471
31,61.1266824428619,14.395433904370904,4.0560211237163495,859.1584718819116,117.3555141894755
32,59.20779137204438,9.682013952033078,3.4192182473405017,955.6668956034147,117.31800590629761
33,69.450884060558,10.406438301849297,6.292773020632367,423.51422609492846,109.70463309962463
34,73.20165124156749,12.987279710327263,2.742401170747201,743.5913800171115,147.6922299804002
35,65.60441877008935,9.502704356041972,5.573289608425492,473.0345728675694,139.86741124083105
36,62.60755871641669,12.501144796434923,3.4755354207950924,1014.0974917507058,140.5116402986188
37,62.770162563376324,9.427617984281724,18.88938277419305,208.45390833778617,92.00448020718244
38,60.71623903617251,10.35751322083382,7.591581970525033,405.6118067469264,117.54528599029672
39,88.08602197450858,12.80997657402648,3.8420169861813274,565.7950037907651,128.44968946234061
40,71.705162591948,12.803857841797162,5.539634774419306,437.0106167757606,118.11652534251138
41,65.80765706381736,12.133434072477234,4.384146907368646,564.840961619414,111.26601932549713
42,60.42171575232628,9.910998144365726,2.5130129093905733,1597.732196461761,150.42801869050416
43,57.8564352202278,10.326409301283137,5.361844648967537,623.5786632507557,113.07457029779444
44,77.28715365627978,22.797441067061317,6.356897174357577,409.78443776611266,114.80396418356996
45,64.73094512590954,9.543639815725275,6.233310258304662,328.46782929404316,122.04610898552558
46,59.17574217525049,11.347534116261961,6.804704396998852,533.5928464390173,117.15865414545836
47,55.85290598157475,10.64379398080267,7.335510610756546,489.2417513077065,115.8748400622327
48,69.82336805659794,10.156765506872379,47.529768412064925,233.89682480340156,106.3254829667805
49,66.12342667235627,9.064657385598208,6.423373984472681,307.2073683291553,151.25983082438069
50,56.78575818576245,14.116703680417508,4.218184460564916,818.344065410533,112.88302985255316
51,69.62068074592949,13.134672861545658,11.845354697353718,304.47258507572127,114.69414224381653
52,99.96058434569322,16.031697490479765,0.37857572943318507,232.74651666927602,163.35047262618625
53,100.72734945711854,13.933129272837114,2926.7396560306206,143.84503686473727,5328.733983023241
54,71.15517825347071,14.656789923106256,8.092963645127538,365.97582016132105,107.46354668419923
55,80.60079493094564,14.550889821129385,3.666866231646032,857.356463491848,148.94448078190558
56,96.76219817207514,24.003537817662593,5.864651860858267,442.92064501670865,121.64761167573705
57,57.215159172587825,15.316425331445782,0.8324802932332747,712549.348378545,150.6270756920349
58,63.82433429164638,10.830070293438345,15.639330953029859,244.64505179391608,112.21568219048221
59,68.66576388325683,13.25319265595663,5.279195042836379,673.444073744062,114.17741537883542
60,70.1091427896994,17.74323931969731,5.192349938726872,659.7812014042793,121.37422107417359
61,74.48575444260265,11.438096212013086,5.313529930618915,575.9719910304302,118.70424922357216
62,73.36394379774872,12.443996053348284,0.8621748681899809,239659.22227063394,129.7633114446293
63,56.82073559858956,6.654580839665143,1.1166981459957412,256.6391196431547,110.45785815490254
64,59.4067742974239,11.998904463678961,4.893259494793446,690.9435180633662,117.80964997144046
65,68.5110038132597,9.05137848348742,9.539832867137239,277.51847702113594,111.88709734982375
66,66.57618725379389,9.148534897205522,6.076735789153401,352.03384782869483,122.7565502362788
67,73.83600221482583,12.314190370673693,8.38959656244267,333.80329431131526,108.53471393106788
68,69.072416327581,10.005137847260942,3.1542611818715227,927.8585136639992,118.17134984818982
69,54.200429185660326,7.350711130943219,5.915286299426008,512.4150992747886,136.6562094460626
70,57.90556191183588,11.386142353651662,6.788137084343796,449.49923752836935,123.3791738684886
71,66.90056559095825,8.894943003559822,4.280763869021368,516.7231273065911,116.24817324261255
72,64.52315368304313,9.904713467854538,6.421674494366644,352.8897927743136,145.3499715472186
73,68.57560547374604,10.880978810120892,7.484092196661796,344.511309609238,120.81689027166631
74,60.67241353213905,9.603539411129214,9.20040306051538,267.77185229455546,121.63010538515519
75,52.50646921819032,8.347528627923008,3.1928328122949745,854.5152655815727,121.06230382225269
76,62.73073771362318,11.38979148214837,4.89119645202022,426.72718813941054,124.18646525689338
77,56.96653763209709,10.532179536025078,7.288678141285615,291.776172995743,114.66315651098184
78,66.96279255137118,11.700044380594253,6.102588130250503,526.2002716463079,112.939998631471
79,68.03379598528937,11.21723462277241,9.34218927541128,371.9051635528384,123.2561589807739
80,83.52210752000781,12.155061680762506,3.825191378799975,523.3282056495854,127.73833793307804
81,62.910682410415404,11.066091166478891,33.76654312038028,173.75502393139016,98.81311285879086
82,57.2195205526905,7.89606301468883,4.951795835505155,426.9633390125827,126.29395882236719
83,64.04146302274921,8.445584400891361,6.070297154605566,464.76316446766344,107.49148949165321
84,54.75350187617319,7.1633964099117415,7.183816245233212,377.5092270800412,107.77245677543202
85,68.96621629826551,9.85122830554031,8.869574085039222,295.07411729289504,125.56477640259192
86,64.41755625711295,13.714340828295422,6.075360282839611,453.01716229454274,134.54179563953
87,63.30527746270132,14.397727923938795,8.354344607142233,375.19877787533323,123.76586029202366
88,64.5008614607521,10.092509702655294,1.244067858616802,250.48042797530704,107.15033674776126
89,49.00549109572424,7.536874660341416,7.360103267179946,370.16352074521916,101.51262519739028
90,68.49712094716755,14.763114039137703,4.1983098635790475,770.4034137469158,117.25506139371329
91,102.99090902013053,20.95757408894674,0.10929082822102032,252.93731066425457,108.9159438124889
92,62.19147032942481,11.18795743685124,6.616994765384305,414.05102744112776,125.53505754265058
93,67.21536480770352,8.665152474304453,3.9633932028903565,652.2811091459644,112.4696391865733
94,67.51403328957407,10.407002148353344,4.755838494693773,486.42939429110436,132.7852792521214
95,91.34983942458166,13.945618227493616,20.839167126887187,225.49128398860205,52.11256017605996
96,53.01024209305074,8.211903043984,3.0855346824588192,1309.4687785721205,146.7364528858937
97,56.81337291121041,8.875699778903517,47.64670880128689,233.7868263526455,106.31775826755819
98,65.16985241633618,13.544930842182424,7.545252276945137,418.85245693937503,124.16268571638902
99,60.213506952029476,9.418648502333966,3.8490995254620644,672.5580896845443,124.09894799184505
100,69.08522326153776,12.081146074242904,11.165310320759662,200.18146142416452,115.49396337657105
101,69.17427001702616,12.680048882992486,6.567788830733016,438.7983720344685,113.1694966832032
102,70.90519514517436,25.15548864223792,6.043472583089792,513.8796540211442,119.78169144729173
103,60.3032564810248,16.103001176172437,7.8131400801053585,340.64565336554244,121.67165700896373
104,1585.2551885373887,385.8205126258324,0.348328480647987,238.88221766343958,144.71660982331363
105,112.87795413817489,19.501853799499163,1.0118623568244245,1318.952135436408,150.28237014688378
106,62.24900567936625,12.407239848774063,4.262309601505089,472.7365734372659,126.51237844839386
107,60.654100965881106,8.272432775547244,4.933905011083906,833.4649492227434,114.69745966812411
108,73.55476726057765,14.24286816166583,47.650511557844766,233.7866157695704,106.31049905562097
109,64.70810736582379,19.922775661837473,4.903543757042301,587.1951230641796,122.47622306757434
110,59.02582181482108,10.909095826236143,3.945663492012125,533.2974191418953,117.00410954440684
111,71.48498401876992,10.595249409121225,8.186199854097378,301.88694945033035,123.39059283271455
112,74.66206326195154,14.860943438733099,6.971408124807461,416.08152336834087,115.3930573761288
113,64.23324328849908,14.2257836572172,8.778924954131021,210.06003972900322,106.17232695875505
114,58.72865687076819,7.746770198868959,5.098557595524973,619.1316908005485,111.86490528950314
115,60.96417131839195,13.802297826973096,4.581781354587308,618.2226775917533,125.04375792919242
116,55.58437390346143,11.561037185714799,3.567390737380077,1182.3610065999837,117.91020605226878
117,65.13566909154616,8.746088055697525,3.4298956569878696,556.9823052378453,135.43200654308785
118,52.752533273543875,7.451628763659367,3.045523074355775,1107.8719361167912,116.0682905261431
119,68.74203139573976,8.927036307434713,3.920562420036937,696.3893232552925,113.46455782151862
120,60.56742713907138,11.822801001585415,7.252120049421657,404.0376010577328,125.27974143500448
121,171.9266729466109,26.439712960622508,7.213040488471847,205.55566974563007,128.956779167558
122,58.710707086051336,8.534871905675898,7.80571973982644,359.395585369122,108.60031578796163
123,53.59072626125542,7.86219464561912,7.456255498157181,353.0925621019948,114.05530365963955
124,59.107496232848625,13.443165264328144,3.4370220695407556,1156.7758828290798,124.04326916417139
125,106.55405414452521,29.52623720119466,3.9090876429962855,571.8866274185168,147.32875717808975
126,72.1426242674016,20.244909110746555,9.124684775104596,342.11525276606585,116.47466604332331
127,64.70286053063614,18.65833166518969,4.657027990914967,540.5404605211949,110.72630244297294
128,50.76985181333914,10.01908467876634,3.1521368079784517,1090.9987430112042,124.76894493500586
129,62.03983375225839,10.005071915026663,7.818170518442994,471.4298479684146,124.03763829971423
130,76.30624933051858,11.456837890598168,5.760409096845037,454.04415966214174,110.84213191095672
131,64.0632340615044,10.211679883892362,5.848907600804212,585.9326436988285,106.96797011075516
132,51.69140701343215,11.174861965145874,9.863426736819696,288.09180744069226,118.5283148495869
133,88.60648457734052,17.671206225466623,3.7487668261688563,246.12547184077602,157.69855035597453
134,81.16235532288114,22.540360386655877,4.4649111177185645,585.1261128806395,124.12438715631603
135,57.455357848703926,11.518819675101776,7.293761787992267,428.160243371432,132.62356679906765
136,55.491284658543634,10.097025229934365,4.301324289792295,624.7869876308955,116.41211015387717
137,60.40097734334412,8.590522548956123,5.231136943478043,610.2603366099751,121.88735039267733
138,67.6616796930803,9.06293021256308,5.244393135275092,359.0353491935568,127.6950966296347
139,91.75103873907324,13.99042542134309,8.298727448504419,219.27401584282717,131.7534084331596
140,100.26819501851878,21.35923723726453,0.8043059373355991,491649.6866896808,155.05087345683768
141,779.1482952239,163.94414738801333,1.0520318583320147,249.41252771497017,106.42337460807325
142,63.04016775281408,8.462740824332407,8.171515883134063,309.5946215633508,121.44218005373959
143,77.18431398573111,12.14476394862322,10.993607226418915,212.3668897420555,143.4965030807461
144,59.54563313063088,8.274306630258351,4.137425670116823,435.1832954708708,127.41251553109737
145,66.20981735843968,13.260035621120975,4.7871174187220005,642.288054136455,123.1655279595246
146,67.1357415168137,8.734963392975521,6.886998092423759,333.797366270817,108.6191276455137
147,45.94805002762558,7.935079233138921,4.605091534103297,548.9961506276583,113.47245172736703
148,60.62634224054956,14.33998014309604,3.9830995017591344,843.3893012500718,117.7806583820528
149,74.72024721585375,16.04706118682751,8.323592002059957,262.1028933957091,116.28761569095556
150,50.16842829999872,8.678813327658922,7.731650564547888,302.8664648816325,117.59735347379062
151,77.75858258702993,15.991291097143375,5.9090691283750205,584.6318897650677,117.70257973454184
152,58.2788970347259,8.057864559672039,0.880117421526406,171483.9078155383,127.32035051290732
153,63.604387441317485,13.1913835948332,12.535060023716195,274.6792100273176,117.14325115552386
154,75.44248680393181,14.335985966310567,5.920240808539453,398.2694113480713,120.61334772066358
155,70.5354736501916,11.10077997361286,4.909513465833085,534.6217888714021,121.72609188091741
156,74.439413127842,13.527204979749007,46.50362904926814,177.64436377478756,86.42145731738788
157,71.7523311106572,12.139367529594413,6.969588097758909,335.25076513202316,131.03691155240645
158,77.88328307187231,11.034205738419526,7.383634576974111,306.8213036674025,113.28231298533785
159,81.21627787330064,14.874659481562412,1.0889852325876177,250.63255758767238,107.35059577502992
160,53.709049240132956,7.323704692750196,2.94920801258337,969.3905039628203,123.9062593080745
161,117.7809706488897,33.74943584906992,4.363268507541737,396.71782320369095,125.97296329240865
162,62.67571140019201,13.137144670979408,3.9309108254215737,768.5624295081508,120.31683525823821
163,56.351519461855375,8.583642327866707,5.6834488227018145,514.7336193293324,117.48993931382626
164,54.06856372081238,7.761910302661946,2.2052904708795285,2711.822787141318,115.98302826789079
165,59.36863393102395,10.151835434858166,2.134396627962965,1488.9652821835548,148.14408505900678
166,61.124729308407446,9.578715465444205,4.317535187875838,604.1984028097087,118.20698062422613
167,93.09363084242055,26.42662063319533,7.03349594667448,317.1301412659336,125.07630767175027
168,69.4682455552644,12.131614556949614,4.696108744308586,583.1992852927455,115.79349384630987
169,62.48203761436258,11.106061171076725,11.790233298113868,217.4871465581876,116.49627066609962
170,68.73916920785803,7.623772929489211,6.436119069563324,422.9676516278806,113.84042149959045
171,66.93993134621701,9.2081397142036,20.735821778698277,237.16091137670094,103.53618340474863
172,69.41940206249484,12.142995378780814,4.120891988789338,612.9070175597012,125.47759370125864
173,99.5727520286081,20.236315953593348,7.414768304696563,334.49500037979345,126.09564220955578
174,70.29032479951915,17.659002365697862,5.135467649013318,713.3931750264828,120.56274599518684
175,59.65233813776444,13.936939725706294,4.69724113389574,691.0237463996721,121.0913142295201
176,58.39621861593474,12.322775053656022,5.178520721158396,663.029338710917,114.95941203507829
177,103.27681878409923,18.80243233454341,5.8882965862173355,315.4863874237643,108.76952192592762
178,66.73628493214615,10.050319205727353,16.506493953977714,180.6920449789758,112.77350480123901
179,71.34093154351997,11.625542990866531,10.155745661694711,290.27029717516393,121.16512233817726
180,64.07515013823536,9.257066757399375,6.575519756469191,488.68845735515174,116.03612532450416
181,57.31354087237613,7.356161814321629,5.372190617245334,568.8718645695006,107.56994568268696
182,79.26961506923638,12.41115687391496,8.880420242560144,225.6660450950397,115.71859553593782
183,76.26495959266096,9.955536551811717,3.3110713807270886,450.36313359689524,128.34420803376986
184,67.65748057044345,9.448028051119206,6.408943647623032,399.6900158662571,114.09909350279226
185,73.83756413746028,13.238849445459971,8.943690319674115,303.406025271643,111.37937435538116
186,72.64993439834336,20.34273463577328,5.659005305024463,633.5874962951153,112.47895372848599
187,54.08852905785146,7.860283597273121,4.912297565134806,464.67203075281367,117.24645484263095
188,68.96556586022108,15.551419494349028,21.102645186098982,195.00856508056555,111.14342446018976
189,62.202573335169404,14.351079455091668,5.5093662559511865,662.9516036159887,115.76108474434358
190,65.5023298374874,10.463408756256102,5.902650773439359,464.082835271219,121.39492242262466
191,50.805976698800315,8.50274847122189,4.699106392186753,543.746475094822,114.28755070810341
192,68.3031860327554,9.987024667995726,4.5548882781137685,534.9992140555463,114.17074107411203
193,60.88445480685942,9.147747187275737,4.936139890438214,236.23326000846257,115.9396003237019
194,95.29153093183434,15.09256238052842,2.2634937451165387,1042.918473833155,150.29456544683435
195,60.7542709487783,10.24557035642991,5.268822451812884,468.84402313394435,122.7240565910608
196,54.136513396858604,8.667329178368881,3.7306365885887445,653.0843541143599,125.3106012176118
197,80.4313216691781,13.809160018641409,0.29696917753389585,253.3236377918508,109.02380717212836
198,54.65227264919988,7.914054123551495,3.1082955773797387,1135.5766388216477,117.70767817322285
199,55.903661594945476,9.637644220496345,4.30586674695622,463.67683060975475,140.85254449294365
200,69.15329987868941,14.308081731460693,7.060672605221887,436.59983457366445,127.0418225490855
201,77.24812545244828,17.970458501509842,7.255459561514302,432.2043570086681,127.65323125011197
202,55.87578240488321,8.672150513125676,9.178573242399835,362.94493215797297,129.01993838689555
203,70.93103851938598,15.800427563545417,4.656649158304478,708.2101318836084,121.51889359983394
204,71.26698877630771,10.831059542314987,0.8449638441093017,159462.94405222958,130.85089593490116
205,74.36637526198365,13.106860842991775,21.59673650837118,214.43201579620677,109.42173696707691
206,81.38353414196169,18.188861195256067,2.9219598765910555,364.56064152553415,150.23174170328943
207,66.0327690946976,14.066094096628792,4.706297863172132,869.0566498787587,128.54908349138694
208,68.20155150044553,13.038626075372784,12.348244374861702,283.0076574741995,119.41950148013157
209,60.62494293320263,12.695926684202478,7.705595302037002,334.37165894956917,124.49339570278454
210,72.5218703400762,15.432943685224593,5.419965363962361,505.62878621191254,124.19765979389162
211,67.50324506468152,9.821647974303298,4.191676595577037,916.6188788974506,123.40831855429738
212,63.05266604793973,10.412454576578137,3.5920230335501433,847.7782407713188,117.58938013099404
213,79.79483620618181,22.65085900867763,4.723966890918083,565.5687538011772,119.7443063257069
214,60.28568149991131,7.6042078923381995,5.302489236423613,469.0337087015696,114.14922341984197
215,62.82337029625545,7.682501267677911,6.577086676497695,351.22640241331175,109.90458133552164
216,74.29185712794445,11.158374861729644,14.684784847325606,182.97807517034545,159.51168973088528
217,77.41324315317587,17.461675248975197,5.3531493873345,486.09462108066873,120.66493073077349
218,63.57112178916027,8.778205949321817,7.726181109238342,228.93920374882916,147.99509440416307
219,56.64963842653249,10.189937489127798,3.148132504588442,1860.391261597331,110.45786081337765
220,78.92315541113865,9.181100640953952,10.258834980402701,264.9220281472135,126.33317591942135
221,88.53278712090581,12.655615739414209,4.077794503034462,433.5563763630218,132.2445666487929
222,68.3580969516025,17.411604152304303,4.855136729146727,550.8830387092886,116.44080177848443
223,63.9978505318999,11.689350513596118,8.300824275298067,288.24862232298784,111.62934347926976
224,122.83910526195868,32.124596991880324,3.696807892126398,413.3771897093529,159.1324038543059
225,68.43376854962396,18.332587010262795,5.68759090241525,377.5859433436658,115.5029242464
226,63.64137744572502,8.118649078374212,2.4458766671733363,1076.2974566905075,145.7904113295916
227,58.14238840017528,9.759528058326296,5.020722921038712,774.7860716532192,113.41611506470826
228,79.77572456400213,13.996947833402828,47.472856388115936,233.9524629029964,106.33214578363406
229,58.619633864926655,10.9916895955831,6.317257280515297,552.2461431992084,116.71943438173396
230,53.720072695687726,8.637451103444034,0.482515952169976,256.45047437235746,110.27199877568927
231,65.00403803530793,9.833521650083203,4.826106509563813,640.2524022905164,124.4663518143988
232,55.48158073564335,8.941492069032158,6.47545875810244,325.329452363812,124.89334638689868
233,64.71729630217105,9.445235995379244,3.6496813503649297,1186.8847434230568,113.45225538871597
234,65.27526618006905,7.013868998232043,9.006258543330652,307.7213508481716,100.16020525431708
235,64.49052093304081,11.691420969139198,4.958525353934694,538.4288977327343,129.81303014720527
236,65.9353292591535,10.577430812921904,5.576556505956616,487.63884816756564,123.71000759614401
237,67.96426945935936,9.037546800666512,8.51809176401659,225.8503293085007,147.48683881433934
238,53.44248417669918,8.219533339897692,3.5530941981750512,991.8639831933995,114.51310098795344
239,63.60944179688115,14.84055375003569,5.6345361709586115,376.1955218325632,115.54380572777109
240,71.08561376816706,9.4884844126532,6.378507411916693,385.6452754235456,128.49440394204655
241,75.44548197090481,12.505642175725109,7.722022520503898,336.28017958115055,126.98753407758143
242,71.61438735989124,9.952582714485677,6.286172102190833,488.2010270949957,116.00257371020938
243,63.18483928283577,12.381624299734414,3.6864189818238438,754.5041552364539,114.16524838418586
244,66.31623093486213,13.328367987341942,4.70210441815611,539.9932381307203,108.78619548975799
245,72.99455986242926,17.182055539003557,6.076711510869601,337.39469415838687,115.00903821615412
246,65.89180134244468,10.190707735563556,5.516487217673387,370.14969314835946,122.58746652790948
247,70.85685954754537,14.710610009175433,3.9568710317541065,446.03432794594187,117.74594157122911
248,57.699644807257954,8.361553996050457,5.619836547421581,636.7175039423671,113.0219396232492
